Seed,Score,Oops,BlueprintBrainstorm,InvisibleJoker,Hack,Fibonacci,8Ball,Negative
6AA1GGP5,10,2,0,0,2,1,1,0
6ABGR91K,12,1,1,0,2,1,1,1
6AAMZ53O,11,2,0,0,2,1,1,1
6AB3QSMR,11,1,2,0,1,1,1,1
6AEWN6OA,10,1,2,0,1,1,1,0
6A6ZDOOH,11,1,1,0,1,1,1,1
6A6KVB3M,10,1,1,0,2,1,1,0
6AEIF3BA,10,1,2,0,1,1,1,0
6AEKXSHA,10,1,2,0,1,1,1,0
6AB2QNAX,10,2,1,0,1,1,1,0
6AA8QRXE,10,2,1,0,1,1,1,0
6A8LNU33,10,1,0,0,2,1,1,0
6ABMVETU,10,1,2,0,1,1,1,0
6ACSERE8,12,1,0,0,3,1,1,0
6A8SEBTD,10,2,0,0,2,1,1,0
6AC7ELPZ,10,1,2,0,1,1,1,0
6A9W256P,10,1,2,0,1,1,1,0
6AI1QJDJ,10,3,0,0,1,1,1,0
6AAVDD2A,10,2,1,0,1,1,1,0
6AF6FIO5,10,1,2,0,1,1,1,0
6AASCWMH,10,2,1,0,1,1,1,0
6AEP421L,10,2,1,0,1,1,1,0
6ABHMWDO,13,1,1,0,1,1,1,2
6AC1XMAI,10,1,1,0,2,1,1,0
6ABKE3IS,12,2,1,0,2,1,1,0
6AH4W6L7,10,1,1,0,2,1,1,0
6ADLZZ2Y,10,1,1,0,1,1,1,0
6AH2GKMG,11,3,0,0,1,1,1,1
6AEW878S,10,1,0,0,2,1,1,0
6AA8G581,12,2,1,0,2,1,1,0
6AFMMRLO,10,1,1,0,2,1,1,0
6ABCJ24D,10,1,1,0,1,1,1,0
6AB71DUU,12,2,1,0,1,1,1,1
6AE2H1G2,11,2,0,0,2,1,1,1
6AC9NYJK,11,3,0,0,1,1,1,1
6AD54GSE,10,3,0,0,1,1,1,0
6AALRCEE,10,1,1,0,2,1,1,0
6A6UKHZS,10,2,0,0,2,1,1,0
6AGSZ3QH,13,3,0,0,2,1,1,1
6AHCI5E6,11,1,1,0,2,1,1,0
6AG97P2Y,10,1,2,0,1,1,1,0
6A9DYFOO,10,2,0,0,2,1,1,0
6ABKH6KG,11,2,1,0,1,1,1,1
6AAZTASJ,11,1,1,0,2,1,1,0
6AFW4BZM,12,2,0,0,2,1,1,0
6A76HN1O,10,1,1,0,2,1,1,0
6A9KDZXH,11,2,0,0,2,1,1,1
6ABXJ8EW,10,1,1,0,2,1,1,0
6ACPZR8S,10,2,0,0,2,1,1,0
6AB7JXQ7,10,1,1,0,2,1,1,0
6AFYLGHC,11,1,2,0,1,1,1,0
6AA5FF5M,11,2,0,0,1,1,1,1
6AF7NF5E,10,1,0,0,3,1,1,0
6AF35RTV,10,3,0,0,1,1,1,0
6ABC3Y11,10,1,2,0,1,1,1,0
6AARFWAM,11,2,0,0,2,1,1,0
6ACJRC7H,10,3,0,0,1,1,1,0
6A8RS3O5,12,3,0,0,1,1,1,0
6AFC776M,10,1,1,0,1,1,1,0
6AEQPC9K,10,2,1,0,1,1,1,0
6ACMUMEL,11,2,1,0,1,1,1,1
6ABAV3NJ,11,1,0,0,3,1,1,1
6AC88I9X,10,1,2,0,1,1,1,0
6AAZ223T,10,2,0,0,1,1,1,0
6ACYFOX2,10,2,1,0,1,1,1,0
6AE4Y44Q,10,1,1,0,2,1,1,0
6A7YTNH7,10,1,0,0,2,1,1,0
6ABVWKYH,12,1,2,0,1,1,1,1
6A837AWA,10,1,1,0,2,1,1,0
6ACNXSGV,12,1,1,0,3,1,1,0
6AAEGZ72,10,1,2,0,1,1,1,0
6AHFQF5A,12,2,1,0,2,1,1,0
6AGBV5DR,10,3,0,0,1,1,1,0
6AHKYUYQ,13,2,2,0,1,1,1,1
6ABBCWI9,11,1,1,0,1,1,1,1
6AGXM5VQ,10,2,0,0,2,1,1,0
6AFHKEG7,10,1,0,0,3,1,1,0
6AEL1NFE,10,3,0,0,1,1,1,0
6AAZCHDZ,11,1,1,0,2,1,1,0
6AENQGE6,10,1,2,0,1,1,1,0
6ACXDYHW,11,1,1,0,1,1,1,1
6AENZMDE,10,2,1,0,1,1,1,0
6ADZDPLT,10,1,2,0,1,1,1,0
6ABEJFDM,10,2,0,0,2,1,1,0
6AJNDZ1H,13,2,1,0,2,1,1,0
6AD13WC1,12,1,0,0,2,1,1,2
6ABSOMQ6,10,1,1,0,1,1,1,0
6AEHO65C,11,1,2,0,1,1,1,0
6AB3CZBA,10,2,0,0,2,1,1,0
6AEGPA5U,12,1,1,0,3,1,1,0
6AFRKD17,10,1,0,0,3,1,1,0
6ACPIVC1,10,3,0,0,1,1,1,0
6ACEB1IG,12,1,2,0,2,1,1,0
6AB7FC6W,11,2,1,0,1,1,1,1
6AAQ9MS5,10,2,0,0,2,1,1,0
6ADDBS78,11,1,2,0,1,1,1,1
6AC194EP,10,1,1,0,1,1,1,0
6A9RPTQQ,10,2,1,0,1,1,1,0
6ACHA1VF,10,1,0,0,3,1,1,0
6ABEX95N,10,1,1,0,2,1,1,0
6ADU2DB8,10,2,0,0,2,1,1,0
6ACCAWKE,10,1,1,0,2,1,1,0
6AEACBY5,10,2,1,0,1,1,1,0
6AICG6EH,10,1,1,0,2,1,1,0
6AGHAL5Z,10,2,0,0,1,1,1,0
6AE7SKEV,10,1,2,0,1,1,1,0
6AAM4KGC,10,2,0,0,2,1,1,0
6AGL5661,12,2,1,0,1,1,1,0
6A8EXOZ5,10,3,0,0,1,1,1,0
6AD6MVV4,11,2,0,0,2,1,1,1
6AGJK3W9,10,1,1,0,1,1,1,0
6ABC3VOV,10,1,1,0,1,1,1,0
6AC76Z8A,11,1,0,0,3,1,1,1
6AC2AR2R,10,1,1,0,1,1,1,0
6AGGDDWI,11,3,0,0,1,1,1,1
6AEP3ZTJ,13,1,1,0,2,1,1,1
6AFM15GW,10,1,1,0,2,1,1,0
6ACVGQRV,10,1,0,0,2,1,1,0
6ACKXIKX,10,1,1,0,2,1,1,0
6ABATLBS,10,2,1,0,1,1,1,0
6AGBLWE5,10,2,0,0,2,1,1,0
6ADGN2II,10,1,1,0,1,1,1,0
6AD5MP71,10,2,0,0,2,1,1,0
6ACF22CU,11,1,1,0,1,1,1,1
6AJDXTFB,12,1,0,0,3,1,1,0
6AD5FCA7,10,1,2,0,1,1,1,0
6ACFTKC9,10,1,2,0,1,1,1,0
6ACRYMY9,13,1,0,0,4,1,1,1
6AE8U7MN,10,1,0,0,2,1,1,0
6ACB5XUV,11,2,0,0,2,1,1,0
6AHUX6RB,10,2,1,0,1,1,1,0
6AKOC1P3,11,1,0,0,3,1,1,0
6AH82E9Q,10,2,1,0,1,1,1,0
6AGIGVOQ,10,2,0,0,2,1,1,0
6A7R71WO,11,2,0,0,2,1,1,1
6ABN8EJL,10,2,0,0,2,1,1,0
6AAKX8KH,12,2,2,0,1,1,1,0
6AAAA8BH,12,2,0,0,3,1,1,0
6ADLZUE1,10,1,1,0,2,1,1,0
6AH9JGGF,11,2,0,0,2,1,1,1
6ACG6TOZ,10,2,1,0,1,1,1,0
6AGP8KF5,10,2,1,0,1,1,1,0
6AA2MSQY,12,2,1,0,1,1,1,0
6ABG4DT8,10,1,1,0,2,1,1,0
6AIKZS48,10,1,2,0,1,1,1,0
6ACJVMJ6,10,1,0,0,3,1,1,0
6AGP8V3D,10,2,1,0,1,1,1,0
6ACVLDFW,10,2,1,0,1,1,1,0
6AH8G47W,10,1,2,0,1,1,1,0
6AG2E71Q,10,2,0,0,1,1,1,0
6AC8X2EY,11,1,1,0,2,1,1,1
6AG8MQ7Y,12,1,0,0,4,1,1,0
6AFQFOUH,11,1,0,0,3,1,1,0
6AIRN4Z2,10,2,1,0,1,1,1,0
6ACQ5I1J,11,1,1,0,2,1,1,1
6AILY91W,10,2,0,0,1,1,1,0
6AFUM9NR,10,1,1,0,2,1,1,0
6ABOJGLW,11,1,0,0,2,1,1,0
6AABAGQ8,12,1,2,0,2,1,1,0
6AG1AYG3,10,2,0,0,2,1,1,0
6AMBR6DB,10,1,0,0,2,1,1,0
6AC4THC9,10,2,1,0,1,1,1,0
6ADIK4UQ,11,1,2,0,1,1,1,1
6AFHWOG3,10,1,1,0,2,1,1,0
6AE17SWD,11,1,0,0,3,1,1,1
6AGVH79X,10,3,0,0,1,1,1,0
6ACP5CMZ,10,1,2,0,1,1,1,0
6ADFUHRI,10,2,0,0,2,1,1,0
6ABWG3J7,10,1,1,0,1,1,1,0
6ABND3G4,10,1,1,0,2,1,1,0
6ACLPUNR,10,2,0,0,2,1,1,0
6ABMD4XJ,10,2,0,0,2,1,1,0
6ABW3T61,11,2,1,0,1,1,1,1
6AH21BIV,10,2,1,0,1,1,1,0
6AAIHR21,10,1,1,0,1,1,1,0
6AAJD2A9,10,3,0,0,1,1,1,0
6ABH63FY,10,2,0,0,2,1,1,0
6AGCCOR3,10,1,1,0,2,1,1,0
6AE3QHV6,10,1,0,0,3,1,1,0
6A8PZF1X,10,2,1,0,1,1,1,0
6AG5KRMP,10,1,1,0,1,1,1,0
6AHZWIWJ,12,2,2,0,1,1,1,0
6AB7Z5X3,10,2,1,0,1,1,1,0
6ACPP2BU,10,1,1,0,2,1,1,0
6ALU4SDD,10,1,1,0,2,1,1,0
6AELN5NL,11,1,2,0,1,1,1,1
6AHDT4IG,10,1,0,0,2,1,1,0
6AKH6CYS,11,1,1,0,2,1,1,0
6AIRIKKJ,10,1,2,0,1,1,1,0
6AF32VC3,10,1,0,0,3,1,1,0
6AH4DXVY,10,2,1,0,1,1,1,0
6AFD7JJF,10,1,0,0,3,1,1,0
6AFO1MBH,11,1,0,0,2,1,1,1
6AJGPBSU,10,1,0,0,2,1,1,0
6ABCELYN,10,1,1,0,2,1,1,0
6ACM647J,12,2,1,0,1,1,1,1
6AC9788J,12,2,1,0,2,1,1,0
6A88H6XT,11,1,1,0,2,1,1,1
6AC8NU5M,10,1,1,0,1,1,1,0
6AJRKVLU,11,1,1,0,1,1,1,1
6AF2MJ27,10,2,0,0,1,1,1,0
6AJD3HG2,10,1,2,0,1,1,1,0
6AFWALPV,10,2,0,0,1,1,1,0
6AGJ7W99,12,1,0,0,2,1,1,1
6AHPIW2Q,10,1,2,0,1,1,1,0
6AD38LZJ,10,1,1,0,2,1,1,0
6AC5E79I,10,1,2,0,1,1,1,0
6AHW312X,12,1,1,0,3,1,1,0
6AD7CGSI,11,1,2,0,1,1,1,1
6AGBY49V,11,1,2,0,1,1,1,1
6AKBHMZ7,11,1,1,0,2,1,1,1
6AD8N83H,12,1,1,0,2,1,1,2
6AC68792,10,2,1,0,1,1,1,0
6A8QZGFZ,10,2,1,0,1,1,1,0
6AGPD6J9,10,1,1,0,2,1,1,0
6AE78VKZ,10,1,0,0,3,1,1,0
6AL7ES7E,12,1,1,0,2,1,1,0
6ACDOTQ2,11,2,0,0,2,1,1,1
6AE1IFN1,13,1,3,0,1,1,1,1
6AC4CM1U,12,2,0,0,1,1,1,0
6A99AV66,10,1,0,0,2,1,1,0
6AFJ8BZW,10,3,0,0,1,1,1,0
6AE23B4H,10,2,0,0,2,1,1,0
6ABMHOGE,10,1,2,0,1,1,1,0
6AES1BLI,10,2,0,0,2,1,1,0
6AHTA51V,11,1,0,0,3,1,1,1
6AGG7DNV,12,1,1,0,3,1,1,0
6ACU4LDX,11,1,1,0,1,1,1,1
6AE5YGVQ,10,1,1,0,1,1,1,0
6A9FSL9G,10,3,0,0,1,1,1,0
6ADJQHS9,11,1,1,0,2,1,1,0
6ADDU5IH,11,1,2,0,1,1,1,1
6ACJSNCO,10,1,1,0,2,1,1,0
6ABFEYMC,10,1,2,0,1,1,1,0
6ALDLU1G,10,1,0,0,2,1,1,0
6AD4BUBP,11,1,2,0,1,1,1,1
6AE6M7YI,10,1,1,0,2,1,1,0
6AHJYSQN,11,1,1,0,1,1,1,0
6ADVJ8WB,11,2,1,0,1,1,1,0
6ABG4GKE,11,1,2,0,1,1,1,0
6ADMG9PH,10,1,1,0,1,1,1,0
6AJQD635,10,3,0,0,1,1,1,0
6AH2STFU,10,3,0,0,1,1,1,0
6ACXE6BK,10,1,1,0,1,1,1,0
6A9C82NZ,10,2,1,0,1,1,1,0
6AGYVF4J,10,1,1,0,1,1,1,0
6AHZ83X3,10,2,0,0,2,1,1,0
6AEQ5JU2,11,1,1,0,2,1,1,0
6ADFARXR,11,2,1,0,1,1,1,0
6AD1TWWQ,10,1,1,0,2,1,1,0
6AGUH1O4,10,1,2,0,1,1,1,0
6ALMCJSC,13,1,1,0,2,1,1,1
6ADTTQHT,10,3,0,0,1,1,1,0
6AF1MHFF,10,2,1,0,1,1,1,0
6ABYBOR3,10,1,1,0,2,1,1,0
6AG65LZ6,11,1,0,0,3,1,1,0
6AF57RQW,10,1,1,0,1,1,1,0
6AD73DSQ,10,1,1,0,2,1,1,0
6AILJ2W8,11,2,1,0,1,1,1,1
6ADD1578,10,1,2,0,1,1,1,0
6AF5346L,10,1,2,0,1,1,1,0
6ADGOFFK,10,1,0,0,3,1,1,0
6ACLC76R,10,1,1,0,2,1,1,0
6ALUURI5,10,1,1,0,2,1,1,0
6ADJLWGI,10,1,2,0,1,1,1,0
6AI8LO99,11,1,1,0,2,1,1,0
6AES5W7F,10,1,0,0,2,1,1,0
6AIPEZO8,10,2,0,0,2,1,1,0
6AKUBDRR,10,2,1,0,1,1,1,0
6ADR39JR,12,2,2,0,1,1,1,0
6AECH3CR,10,3,0,0,1,1,1,0
6AHWGW3O,10,2,0,0,1,1,1,0
6ADZ94U2,11,2,0,0,2,1,1,1
6A8VPHU4,12,2,2,0,1,1,1,0
6AD8FKJ3,10,1,2,0,1,1,1,0
6AF883BW,10,1,0,0,3,1,1,0
6AIM8HBR,10,1,1,0,1,1,1,0
6ACBC4Q3,11,2,1,0,1,1,1,1
6AJZG3Q5,10,1,1,0,1,1,1,0
6AELK5NT,10,1,2,0,1,1,1,0
6AFY1KSW,12,2,1,0,1,1,1,1
6AFNF6BU,11,2,1,0,1,1,1,0
6AFVMFJB,10,2,0,0,2,1,1,0
6ADUIXQL,10,1,0,0,2,1,1,0
6ADTV3HX,10,2,0,0,1,1,1,0
6ADWKVK7,11,1,0,0,3,1,1,0
6AJPKEXG,11,2,0,0,1,1,1,1
6AGOBQHQ,11,1,0,0,2,1,1,1
6AIBVDZ3,10,1,1,0,2,1,1,0
6ACZZNOP,10,2,0,0,2,1,1,0
6AD7IHSA,10,2,0,0,1,1,1,0
6AAH9P6S,10,1,2,0,1,1,1,0
6AI5GNEJ,10,2,1,0,1,1,1,0
6AIZ2UYJ,10,1,2,0,1,1,1,0
6AATHXO3,10,1,2,0,1,1,1,0
6AEOHGU1,11,2,1,0,1,1,1,0
6ABL8B3M,11,1,2,0,1,1,1,1
6AI4VN7N,10,2,1,0,1,1,1,0
6AF8WJB1,13,1,2,0,1,1,1,1
6AC5TGV7,11,2,1,0,1,1,1,1
6AJE8AHB,10,1,1,0,2,1,1,0
6ADFF8OW,12,2,1,0,1,1,1,2
6AE8BRLU,10,1,1,0,2,1,1,0
6ADMVP9L,11,2,0,0,2,1,1,1
6AIL3PDD,11,2,1,0,1,1,1,1
6AKQCIKZ,10,2,1,0,1,1,1,0
6AICG299,10,3,0,0,1,1,1,0
6AJ7132T,10,2,0,0,1,1,1,0
6AD1X14F,10,2,1,0,1,1,1,0
6AHJKY3C,10,2,0,0,2,1,1,0
6AE6D1G3,10,1,2,0,1,1,1,0
6AIX5KZ6,10,1,1,0,2,1,1,0
6AJKPRQL,10,2,0,0,2,1,1,0
6ABQSVRC,10,2,1,0,1,1,1,0
6ADDVM14,12,2,1,0,2,1,1,0
6AFSHJ69,12,1,0,0,4,1,1,0
6ADCSCXR,10,1,1,0,2,1,1,0
6ADF1KPV,10,2,1,0,1,1,1,0
6AIWBIF8,10,1,2,0,1,1,1,0
6AEOV6P5,11,1,1,0,1,1,1,1
6AJIVSNM,10,1,1,0,2,1,1,0
6ABQ2ZC2,12,1,2,0,2,1,1,0
6ADPAQZ6,10,2,1,0,1,1,1,0
6AJ2IJMC,11,1,0,0,3,1,1,1
6AFSIUAA,13,2,1,0,1,1,1,2
6AB9JYUK,10,3,0,0,1,1,1,0
6ADTNLFU,11,1,2,0,1,1,1,1
6ACVZ1QO,10,3,0,0,1,1,1,0
6AEP415Q,10,2,1,0,1,1,1,0
6AGUQ78U,10,2,0,0,2,1,1,0
6AEZNP32,10,2,1,0,1,1,1,0
6AGEMC6T,10,1,1,0,2,1,1,0
6AHF5593,12,2,0,0,2,1,1,1
6AFIHDKX,11,3,0,0,1,1,1,1
6ADN19XZ,10,1,1,0,2,1,1,0
6AG3BBC9,10,2,1,0,1,1,1,0
6ALUULS6,11,3,0,0,1,1,1,1
6ADLM6AU,10,1,0,0,2,1,1,0
6ADVD7UJ,10,1,1,0,2,1,1,0
6AEKN5Q4,10,2,1,0,1,1,1,0
6AOYUZQZ,12,3,0,0,1,1,1,0
6ADIY4JQ,10,1,1,0,2,1,1,0
6AEYOZW5,10,1,1,0,2,1,1,0
6AFUYI1Q,10,2,0,0,2,1,1,0
6AGWBATH,10,2,0,0,2,1,1,0
6AG7I2M5,10,2,1,0,1,1,1,0
6ABXBN88,12,2,2,0,1,1,1,0
6AHQHG7O,10,1,0,0,2,1,1,0
6AGMS6FZ,10,2,0,0,2,1,1,0
6AE6EU2T,10,2,1,0,1,1,1,0
6AH723FT,12,1,2,0,2,1,1,0
6ABSUUE9,10,3,0,0,1,1,1,0
6ADPPUOG,11,1,1,0,2,1,1,1
6ACLZA9E,10,1,0,0,3,1,1,0
6AEZBEXL,10,1,2,0,1,1,1,0
6AE3LSE7,12,1,2,0,1,1,1,0
6AKIIU8G,10,2,1,0,1,1,1,0
6ADMVGAR,11,1,1,0,2,1,1,0
6AD87YQC,10,2,0,0,1,1,1,0
6AFFQ3AW,10,1,1,0,1,1,1,0
6AK3YYBU,10,2,1,0,1,1,1,0
6AK99PN7,11,2,0,0,2,1,1,1
6AEV4XGQ,10,1,1,0,1,1,1,0
6A9D581W,10,1,1,0,2,1,1,0
6AFFONAO,10,1,0,0,3,1,1,0
6AG648N9,10,2,1,0,1,1,1,0
6AJ9EYRT,10,2,0,0,1,1,1,0
6AFLDE7H,10,2,0,0,2,1,1,0
6ADU88XY,10,2,0,0,2,1,1,0
6AHZXXOT,10,1,2,0,1,1,1,0
6AFW2QOR,10,3,0,0,1,1,1,0
6AC11H2R,12,2,0,0,3,1,1,0
6AHJ48IE,10,2,1,0,1,1,1,0
6ADV6UXC,12,1,0,0,3,1,1,0
6AFKVDTZ,10,1,1,0,2,1,1,0
6AHXIN2I,10,1,1,0,2,1,1,0
6AJPPAKE,10,2,0,0,1,1,1,0
6AF7EBNP,10,2,0,0,1,1,1,0
6ADIOV8W,10,2,1,0,1,1,1,0
6AG3J47M,10,1,1,0,1,1,1,0
6A9UIKP7,10,1,1,0,2,1,1,0
6AF34EGZ,10,3,0,0,1,1,1,0
6AGR619Y,11,1,1,0,2,1,1,0
6AEUIA1I,11,2,1,0,1,1,1,1
6ALAPXQ1,10,1,2,0,1,1,1,0
6AF6TB23,10,1,1,0,2,1,1,0
6AJU1KY3,10,1,1,0,2,1,1,0
6AG1B9A4,11,2,0,0,2,1,1,1
6AE7SMMN,10,2,1,0,1,1,1,0
6AEVIFIQ,10,2,1,0,1,1,1,0
6AFEF7GE,10,2,0,0,1,1,1,0
6AEJGNKU,10,1,1,0,2,1,1,0
6AH2C9XZ,10,2,0,0,1,1,1,0
6AFUHQCS,10,1,1,0,2,1,1,0
6AO5K9AJ,12,2,1,0,1,1,1,1
6AIM3UP3,10,1,1,0,1,1,1,0
6AEZHQ1U,10,2,1,0,1,1,1,0
6AB5SK64,11,1,0,0,3,1,1,1
6AGOSKC2,10,2,1,0,1,1,1,0
6AEFTRTR,10,1,1,0,1,1,1,0
6ABN8KD5,10,1,1,0,1,1,1,0
6ALEWWSZ,10,2,1,0,1,1,1,0
6AIXU5EX,10,1,2,0,1,1,1,0
6AFHHAXR,10,2,0,0,2,1,1,0
6AIWTSCX,10,1,1,0,2,1,1,0
6AE65F9O,10,2,0,0,2,1,1,0
6AMVX6YS,10,3,0,0,1,1,1,0
6AC3XZID,10,1,0,0,2,1,1,0
6AKLHWAM,10,1,1,0,2,1,1,0
6AGM9PUY,14,2,2,0,1,1,1,0
6ADZMTFQ,11,2,0,0,2,1,1,1
6AJZKNWI,10,1,1,0,1,1,1,0
6AJ8VSGX,10,1,1,0,2,1,1,0
6AFUA4UE,11,1,2,0,1,1,1,0
6AAIVIAI,12,2,1,0,1,1,1,0
6AHRVDNN,10,1,2,0,1,1,1,0
6ADHTDMF,10,1,1,0,2,1,1,0
6AFPCF7Q,10,1,0,0,2,1,1,0
6AOWLIUR,10,1,1,0,2,1,1,0
6ACF1Y9D,10,1,1,0,2,1,1,0
6AGFX14L,10,2,0,0,2,1,1,0
6AFRLT3S,10,1,2,0,1,1,1,0
6AMX1FD4,12,2,1,0,2,1,1,0
6AIXMEE3,10,2,1,0,1,1,1,0
6AFUHWX5,10,2,1,0,1,1,1,0
6AFQOT7F,10,2,0,0,2,1,1,0
6AF1VIAH,10,2,0,0,1,1,1,0
6AM73O5W,10,3,0,0,1,1,1,0
6AG4KSG8,10,1,1,0,1,1,1,0
6ABXU62J,11,1,1,0,1,1,1,1
6ABY1A2U,10,1,1,0,2,1,1,0
6ALZ3X83,12,1,1,0,3,1,1,0
6AKR3C6K,12,2,2,0,1,1,1,0
6AM4RLDV,10,1,2,0,1,1,1,0
6ADGQ27B,10,1,2,0,1,1,1,0
6AFVDD26,10,1,2,0,1,1,1,0
6AM73O2H,12,3,0,0,1,1,1,0
6AFT5JFY,10,1,1,0,1,1,1,0
6AJJGPAR,10,2,0,0,2,1,1,0
6AGDD2JL,12,3,1,0,1,1,1,0
6AABSPQ6,11,1,1,0,1,1,1,1
6AGLRW12,10,2,0,0,1,1,1,0
6AB91WH5,10,1,1,0,1,1,1,0
6AEVTF1Z,10,3,0,0,1,1,1,0
6AC2AWCX,10,2,1,0,1,1,1,0
6AL2UUAA,10,1,2,0,1,1,1,0
6AK6OJBA,10,1,0,0,3,1,1,0
6AKBG6P9,12,1,2,0,2,1,1,0
6AL4TVRY,11,1,1,0,2,1,1,1
6AH3PYWA,10,1,0,0,3,1,1,0
6AHNZFCO,11,2,0,0,1,1,1,1
6ABVFVJD,10,2,0,0,2,1,1,0
6AE94KTD,10,1,1,0,2,1,1,0
6AF69EHB,10,2,1,0,1,1,1,0
6ADHFJ81,10,2,1,0,1,1,1,0
6AH293X7,12,2,0,0,2,1,1,0
6AFGZELC,10,1,2,0,1,1,1,0
6AKP648L,10,2,0,0,2,1,1,0
6AHE1TZL,11,1,0,0,3,1,1,0
6AIPSQUL,10,1,0,0,2,1,1,0
6AKPXPQD,10,1,1,0,2,1,1,0
6AI6JNEY,10,2,0,0,2,1,1,0
6ALDKH19,10,1,2,0,1,1,1,0
6AD9NGCM,10,1,1,0,2,1,1,0
6AEXCVYI,10,1,1,0,2,1,1,0
6ADQJTK1,10,2,1,0,1,1,1,0
6ADL5HGJ,12,1,1,0,2,1,1,2
6ALE89XG,10,1,1,0,2,1,1,0
6AI4A97N,11,2,0,0,2,1,1,1
6AKWDCJ8,10,1,2,0,1,1,1,0
6AHX3D3Q,10,2,0,0,1,1,1,0
6AEK7TBV,10,2,0,0,2,1,1,0
6AC43DT9,10,2,1,0,1,1,1,0
6AEQR3CN,10,2,1,0,1,1,1,0
6AF7Y7AU,12,1,1,0,2,1,1,0
6AFLU4AL,12,3,1,0,1,1,1,0
6AF9M923,10,1,1,0,1,1,1,0
6AEOQJ9S,12,2,1,0,2,1,1,0
6ABOBMLI,10,1,0,0,3,1,1,0
6AIB6UII,12,1,3,0,1,1,1,0
6AMRFQIN,11,1,1,0,2,1,1,0
6AF66FOC,10,3,0,0,1,1,1,0
6AENLXJ7,12,1,1,0,1,1,1,2
6AJJJIAW,10,2,0,0,2,1,1,0
6AKHE76U,10,1,2,0,1,1,1,0
6AGPD6WY,10,1,0,0,3,1,1,0
6AE4S5GJ,11,2,0,0,1,1,1,1
6AC1YY5J,10,1,0,0,2,1,1,0
6AK5IGKK,13,1,2,0,2,1,1,1
6AHHNHLL,15,3,0,0,3,1,1,1
6AMPZCZ7,10,2,0,0,2,1,1,0
6AFS23NX,10,1,1,0,1,1,1,0
6AFY1MJH,10,2,0,0,1,1,1,0
6AE21Z1J,12,2,1,0,2,1,1,0
6AI474CV,10,1,1,0,1,1,1,0
6AEII1EE,12,2,1,0,2,1,1,0
6AMTWWVK,10,2,0,0,2,1,1,0
6AGIIFSY,12,2,2,0,1,1,1,0
6AHHYEJY,12,1,2,0,1,1,1,1
6AGAFIK3,10,1,0,0,2,1,1,0
6AMAD5EY,10,1,1,0,2,1,1,0
6AFANP5K,12,1,1,0,2,1,1,0
6AGB1WJ1,10,2,0,0,1,1,1,0
6AE2K372,10,2,1,0,1,1,1,0
6AL964Y6,10,2,0,0,1,1,1,0
6AF34I1C,11,1,2,0,1,1,1,1
6AHVXHJJ,10,1,1,0,2,1,1,0
6AGA9FPU,10,1,2,0,1,1,1,0
6APDX1F6,11,3,0,0,1,1,1,1
6AB837JG,10,1,1,0,2,1,1,0
6AFTZVSN,12,2,0,0,3,1,1,0
6ACGY79Z,10,2,0,0,2,1,1,0
6AMJZVN6,10,1,1,0,1,1,1,0
6AOUAENZ,10,1,2,0,1,1,1,0
6AH8SF6U,10,2,1,0,1,1,1,0
6AH8TVQP,12,1,2,0,1,1,1,1
6AG5QTXS,11,1,1,0,1,1,1,1
6AN284ZE,10,3,0,0,1,1,1,0
6ALQ8MZS,11,1,2,0,1,1,1,1
6AKJTJ1R,10,1,0,0,3,1,1,0
6AIB3R9B,10,1,2,0,1,1,1,0
6AN72SG7,10,1,1,0,2,1,1,0
6AM9NPOY,10,2,1,0,1,1,1,0
6AM6TFY1,10,1,1,0,2,1,1,0
6AEQVFW8,16,1,4,0,1,1,1,2
6AIAQHQ2,12,2,2,0,1,1,1,0
6AGBTB43,10,1,1,0,2,1,1,0
6AFDMOK2,10,2,0,0,2,1,1,0
6AEMLUZE,10,2,1,0,1,1,1,0
6AHP6KCT,11,2,1,0,1,1,1,0
6AE8L7XI,11,1,1,0,2,1,1,1
6AK7K46F,10,2,0,0,2,1,1,0
6AQGYJTS,10,1,2,0,1,1,1,0
6AFSJ47V,10,1,2,0,1,1,1,0
6AQIGISD,10,2,0,0,1,1,1,0
6AJQKUGE,11,1,1,0,2,1,1,1
6AGI7GSR,10,1,1,0,2,1,1,0
6ALBH1PB,10,3,0,0,1,1,1,0
6AM1I3AB,11,2,0,0,1,1,1,1
6AE4CYHK,10,1,1,0,2,1,1,0
6APH66HW,12,2,1,0,1,1,1,0
6AI8E11K,12,2,1,0,2,1,1,0
6AEMIQ1H,11,1,1,0,1,1,1,1
6AHOZGC3,11,1,2,0,1,1,1,0
6AHFZIAQ,10,2,0,0,2,1,1,0
6AKCKVJ2,10,1,0,0,3,1,1,0
6AIVFZBC,11,1,2,0,1,1,1,1
6AJ7VD4N,11,1,0,0,2,1,1,1
6AGRI58O,10,2,1,0,1,1,1,0
6AGPSK2V,12,2,2,0,1,1,1,0
6AJ5B7YI,13,2,1,0,1,1,1,1
6AGOSJOO,10,1,1,0,1,1,1,0
6AHRSCDC,10,3,0,0,1,1,1,0
6AH1VREF,10,1,1,0,2,1,1,0
6AH2ODEU,10,1,2,0,1,1,1,0
6AKUD46P,10,1,0,0,2,1,1,0
6ALM7XLI,12,2,1,0,2,1,1,0
6AGS63ZS,11,2,1,0,1,1,1,0
6ADVYI92,12,2,0,0,3,1,1,0
6AHNJZUC,10,1,2,0,1,1,1,0
6AFX7LFS,10,1,0,0,3,1,1,0
